Locality,Unit,Sample,Type,Composition,Zircon,CA Temp,CA Duration (hrs),Notes,age68,2s_68,638 Rel. Unc (permille),76 Age (Ma),76 Age_unc (Ma),76 Rel. Unc (permille),Age_synth (Ma),Unc_synth (permille),U (ppm),Th/U,Pb* (pg),Pbc (pg),Pb*/Pbc,U (ng),U (pg),Lab,Year ,Reference,DOI,StudyID,1000,,
Risco Bayo,HuemulPluton,HC1301,Plutonic,Granite,z10,,,,6.258,0.084,13.42,,,,6.258,13.42281879,,0.85,0.18,0.2,0.86,,,PU,2021,Schaen et al. (2021),https://doi.org/10.1126/sciadv.abf0604,28, ,,
Risco Bayo,HuemulPluton,HC1301,Plutonic,Granite,z38,,,,6.225,0.024,3.86,,,,6.225,3.855421687,,0.49,1.43,0.51,2.83,,,PU,2021,Schaen et al. (2021),https://doi.org/10.1126/sciadv.abf0604,28, ,,
Risco Bayo,HuemulPluton,HC1301,Plutonic,Granite,z2_BS,,,,6.206,0.022,3.54,,,,6.206,3.544956494,,0.32,1.52,0.51,2.95,,,PU,2021,Schaen et al. (2021),https://doi.org/10.1126/sciadv.abf0604,28, ,,
Risco Bayo,HuemulPluton,HC1301,Plutonic,Granite,z3_BS,,,,6.199,0.022,3.55,,,,6.199,3.54895951,,0.33,1.08,0.35,3.1,,,PU,2021,Schaen et al. (2021),https://doi.org/10.1126/sciadv.abf0604,28, ,,
Risco Bayo,HuemulPluton,BOTA92,Plutonic,Granite,z23,,,,6.397,0.024,3.75,,,,6.397,3.751758637,,0.58,1.75,0.43,4.06,,,PU,2021,Schaen et al. (2021),https://doi.org/10.1126/sciadv.abf0604,28, ,,
Risco Bayo,HuemulPluton,BOTA92,Plutonic,Granite,z1,,,,6.309,0.112,17.75,,,,6.309,17.75241718,,0.81,0.57,0.92,0.63,,,PU,2021,Schaen et al. (2021),https://doi.org/10.1126/sciadv.abf0604,28, ,,
Risco Bayo,HuemulPluton,BOTA92,Plutonic,Granite,z22,,,,6.255,0.054,8.63,,,,6.255,8.633093525,,0.65,0.86,0.51,1.71,,,PU,2021,Schaen et al. (2021),https://doi.org/10.1126/sciadv.abf0604,28, ,,
Risco Bayo,HuemulPluton,BOTA92,Plutonic,Granite,z16,,,,6.255,0.05,7.99,,,,6.255,7.993605116,,0.66,0.91,0.67,1.36,,,PU,2021,Schaen et al. (2021),https://doi.org/10.1126/sciadv.abf0604,28, ,,
Risco Bayo,HuemulPluton,BOTA92,Plutonic,Granite,z25,,,,6.228,0.012,1.93,,,,6.228,1.926782274,,0.63,1.73,0.26,6.62,,,PU,2021,Schaen et al. (2021),https://doi.org/10.1126/sciadv.abf0604,28, ,,
Risco Bayo,HuemulPluton,BOTA92,Plutonic,Granite,z20,,,,6.223,0.028,4.5,,,,6.223,4.49943757,,0.68,1.09,0.4,2.72,,,PU,2021,Schaen et al. (2021),https://doi.org/10.1126/sciadv.abf0604,28, ,,
Risco Bayo,HuemulPluton,BOTA92,Plutonic,Granite,z4,,,,6.221,0.041,6.59,,,,6.221,6.590580293,,0.68,0.65,0.39,1.7,,,PU,2021,Schaen et al. (2021),https://doi.org/10.1126/sciadv.abf0604,28, ,,
Risco Bayo,HuemulPluton,BOTA92,Plutonic,Granite,z18,,,,6.215,0.034,5.47,,,,6.215,5.470635559,,0.61,1.04,0.45,2.31,,,PU,2021,Schaen et al. (2021),https://doi.org/10.1126/sciadv.abf0604,28, ,,
Risco Bayo,HuemulPluton,BOTA92,Plutonic,Granite,z12,,,,6.207,0.061,9.83,,,,6.207,9.827613984,,0.64,0.58,0.39,1.5,,,PU,2021,Schaen et al. (2021),https://doi.org/10.1126/sciadv.abf0604,28, ,,
Risco Bayo,HuemulPluton,HU1504,Plutonic,Granite,z4,,,,6.345,0.112,17.65,,,,6.345,17.65169425,,0.74,0.29,0.33,0.88,,,PU,2021,Schaen et al. (2021),https://doi.org/10.1126/sciadv.abf0604,28, ,,
Risco Bayo,HuemulPluton,HU1504,Plutonic,Granite,z65,,,,6.283,0.08,12.73,,,,6.283,12.73277097,,0.69,0.34,0.25,1.33,,,PU,2021,Schaen et al. (2021),https://doi.org/10.1126/sciadv.abf0604,28, ,,
Risco Bayo,HuemulPluton,HU1504,Plutonic,Granite,z76,,,,6.263,0.076,12.13,,,,6.263,12.1347597,,0.65,0.38,0.32,1.2,,,PU,2021,Schaen et al. (2021),https://doi.org/10.1126/sciadv.abf0604,28, ,,
Risco Bayo,HuemulPluton,HU1504,Plutonic,Granite,z68,,,,6.255,0.089,14.23,,,,6.255,14.22861711,,0.71,0.39,0.37,1.05,,,PU,2021,Schaen et al. (2021),https://doi.org/10.1126/sciadv.abf0604,28, ,,
Risco Bayo,HuemulPluton,HU1504,Plutonic,Granite,z1_BS,,,,6.242,0.054,8.65,,,,6.242,8.651073374,,0.8,0.51,0.4,1.29,,,PU,2021,Schaen et al. (2021),https://doi.org/10.1126/sciadv.abf0604,28, ,,
Risco Bayo,HuemulPluton,HU1504,Plutonic,Granite,z3_BS,,,,6.241,0.016,2.56,,,,6.241,2.563691716,,0.71,1,0.2,5.08,,,PU,2021,Schaen et al. (2021),https://doi.org/10.1126/sciadv.abf0604,28, ,,
Risco Bayo,HuemulPluton,HU1504,Plutonic,Granite,z7,,,,6.239,0.098,15.71,,,,6.239,15.70764546,,0.76,0.25,0.26,0.97,,,PU,2021,Schaen et al. (2021),https://doi.org/10.1126/sciadv.abf0604,28, ,,
Risco Bayo,HuemulPluton,HU1504,Plutonic,Granite,z2_BS,,,,6.223,0.047,7.55,,,,6.223,7.55262735,,0.66,1.28,0.91,1.41,,,PU,2021,Schaen et al. (2021),https://doi.org/10.1126/sciadv.abf0604,28, ,,
Risco Bayo,HuemulPluton,HU1504,Plutonic,Granite,z15,,,,6.214,0.031,4.99,,,,6.214,4.988735114,,0.65,0.73,0.25,2.97,,,PU,2021,Schaen et al. (2021),https://doi.org/10.1126/sciadv.abf0604,28, ,,
Risco Bayo,HuemulPluton,HU1504,Plutonic,Granite,z41,,,,6.205,0.042,6.77,,,,6.205,6.768734891,,0.66,0.62,0.27,2.28,,,PU,2021,Schaen et al. (2021),https://doi.org/10.1126/sciadv.abf0604,28, ,,
Torres del Paine,Pyroxene-hornblende-gabbronoritepegmatite,JL439,Plutonic,Pyroxene-hornblende-gabbronoritepegmatite,JL439/2,,,,12.587,0.014,1.11,,,,12.587,1.11225868,549,0.41,11.04,0.69,16,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Pyroxene-hornblende-gabbronoritepegmatite,JL439,Plutonic,Pyroxene-hornblende-gabbronoritepegmatite,JL439/3,,,,12.596,0.025,1.98,,,,12.596,1.984757066,326,0.94,4.2,1.05,4,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Pyroxene-hornblende-gabbronoritepegmatite,JL439,Plutonic,Pyroxene-hornblende-gabbronoritepegmatite,JL439/4,,,,12.587,0.023,1.83,,,,12.587,1.827282116,226,0.74,5.6,1.12,5,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Pyroxene-hornblende-gabbronoritepegmatite,JL439,Plutonic,Pyroxene-hornblende-gabbronoritepegmatite,JL439/6,,,,12.606,0.018,1.43,,,,12.606,1.42789148,1240,1.12,11.7,1.3,9,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Gabbronoritepegmatite,JL438,Plutonic,Gabbronoritepegmatite,JL438/1,,,,12.583,0.016,1.27,,,,12.583,1.271556862,909,1,16.6,3.32,5,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Gabbronoritepegmatite,JL438,Plutonic,Gabbronoritepegmatite,JL438/2,,,,12.583,0.014,1.11,,,,12.583,1.112612255,5000,0.83,37.08,6.18,6,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Gabbronoritepegmatite,JL438,Plutonic,Gabbronoritepegmatite,JL438/3,,,,12.597,0.021,1.67,,,,12.597,1.667063587,1159,0.96,13.68,4.56,3,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Gabbronoritepegmatite,JL438,Plutonic,Gabbronoritepegmatite,JL438/4,,,,12.592,0.024,1.91,,,,12.592,1.905972046,741,0.9,4.52,1.13,4,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Gabbronoritepegmatite,JL438,Plutonic,Gabbronoritepegmatite,JL438/5,,,,12.635,0.023,1.82,,,,12.635,1.820340324,647,0.84,5.6,1.12,5,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Gabbronoritepegmatite,JL438,Plutonic,Gabbronoritepegmatite,JL438/6,,,,12.613,0.017,1.35,,,,12.613,1.347815746,1250,0.63,7.7,0.7,11,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Hornblendegabbro,JL383,Plutonic,Hornblendegabbro,JL383/1,,,,12.475,0.012,0.96,,,,12.475,0.961923848,1138,1.04,13.32,1.11,12,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Hornblendegabbro,JL383,Plutonic,Hornblendegabbro,JL383/2,,,,12.459,0.019,1.53,,,,12.459,1.525002007,1104,1.42,8.28,1.38,6,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Hornblendegabbro,JL383,Plutonic,Hornblendegabbro,JL383/3,,,,12.469,0.019,1.52,,,,12.469,1.523778972,1072,0.88,2.8,0.7,4,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Hornblendegabbro,JL383,Plutonic,Hornblendegabbro,JL383/6,,,,12.492,0.033,2.64,,,,12.492,2.641690682,1065,1.69,5.62,2.81,2,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Diorite,JL385,Plutonic,Diorite,JL385/1,,,,12.41,0.043,3.46,,,,12.41,3.464947623,4628,1.46,331.2,4.14,80,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Diorite,JL385,Plutonic,Diorite,JL385/2,,,,12.454,0.011,0.88,,,,12.454,0.883250361,1042,1.14,37.84,1.72,22,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Diorite,JL385,Plutonic,Diorite,JL385/4,,,,12.462,0.027,2.17,,,,12.462,2.166586423,1127,1.82,83.52,2.61,32,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Diorite,JL385,Plutonic,Diorite,JL385/3,,,,12.459,0.017,1.36,,,,12.459,1.36447548,522,1.33,5.07,1.69,3,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Diorite,JL385,Plutonic,Diorite,JL385/5,,,,12.448,0.014,1.12,,,,12.448,1.124678663,939,1.27,23.8,1.7,14,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Diorite,JL385,Plutonic,Diorite,JL385/6,,,,12.463,0.033,2.65,,,,12.463,2.647837599,791,1.36,5.94,2.97,2,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Diorite,JL385,Plutonic,Diorite,JL385/7,,,,12.402,0.07,5.64,,,,12.402,5.644250927,23571,1.79,317.25,12.69,25,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Hornblende-gabbro,JL160,Plutonic,Hornblende-gabbro,JL160/2,,,,12.616,0.014,1.11,,,,12.616,1.109701966,418,1.64,62.92,1.43,44,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Hornblende-gabbro,JL160,Plutonic,Hornblende-gabbro,JL160/4,,,,12.428,0.012,0.97,,,,12.428,0.965561635,14521,1.35,88.44,2.68,33,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Hornblende-gabbro,JL160,Plutonic,Hornblende-gabbro,JL160/6,,,,12.445,0.01,0.8,,,,12.445,0.803535556,1401,1.07,58.5,0.9,65,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Hornblende-gabbro,JL160,Plutonic,Hornblende-gabbro,JL160/7,,,,12.425,0.013,1.05,,,,12.425,1.046277666,1283,1.42,96.6,2.1,46,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Hornblende-gabbro,JL160,Plutonic,Hornblende-gabbro,JL160/8,,,,12.427,0.016,1.29,,,,12.427,1.287519112,1201,1.47,22.1,2.21,10,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Hornblende-gabbro,JL160,Plutonic,Hornblende-gabbro,JL160/9,,,,12.435,0.015,1.21,,,,12.435,1.206272618,949,1.15,11.7,1.17,10,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Hornblende-gabbro,JL160,Plutonic,Hornblende-gabbro,JL160/10,,,,12.436,0.012,0.96,,,,12.436,0.964940495,2529,1.79,43.5,1.74,25,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Diorite,JL165,Plutonic,Diorite,JL165/1,,,,12.428,0.011,0.89,,,,12.428,0.885098165,1426,1.33,73.48,1.67,44,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Diorite,JL165,Plutonic,Diorite,JL165/2,,,,12.453,0.01,0.8,,,,12.453,0.803019353,1410,1.15,23.8,0.68,35,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Diorite,JL165,Plutonic,Diorite,JL165/3,,,,12.452,0.01,0.8,,,,12.452,0.803083842,523,0.99,27.39,0.83,33,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Diorite,JL165,Plutonic,Diorite,JL165/4,,,,12.427,0.017,1.37,,,,12.427,1.367989056,780,0.98,58.8,0.98,60,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Diorite,JL165,Plutonic,Diorite,JL165/5,,,,12.432,0.014,1.13,,,,12.432,1.126126126,1309,1.03,69.12,1.28,54,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Torres del Paine,Diorite,JL165,Plutonic,Diorite,JL165/6,,,,12.435,0.012,0.97,,,,12.435,0.965018094,1502,1.12,59.67,1.17,51,,,UG,2012,Leuthold et al. (2012),https://doi.org/10.1016/j.epsl.2012.01.032,29, ,,
Guadalupe Igneous Complex,Uppergabbro,BRGIC 10D,Plutonic,Uppergabbro,z1,,,,149.211,0.131,0.88,,,,149.211,0.877951357,,1,11.12,0.91,12.21,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Uppergabbro,BRGIC 10D,Plutonic,Uppergabbro,z2,,,,149.547,0.083,0.56,,,,149.547,0.555009462,,1.05,7.18,0.25,28.66,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Uppergabbro,BRGIC 10D,Plutonic,Uppergabbro,z5,,,,149.296,0.098,0.66,,,,149.296,0.656414104,,0.96,6.02,0.29,20.58,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Uppergabbro,BRGIC 10D,Plutonic,Uppergabbro,z6,,,,149.322,0.074,0.5,,,,149.322,0.495573325,,1.1,20.08,0.35,58.08,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Uppergabbro,BRGIC 10D,Plutonic,Uppergabbro,z9,,,,149.109,0.146,0.98,,,,149.109,0.979149481,,0.68,3.41,0.46,7.46,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Uppergabbro,BRGIC 10D,Plutonic,Uppergabbro,z11,,,,149.431,0.154,1.03,,,,149.431,1.030575985,,1.14,5.03,0.64,7.82,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Uppergabbro,BRGIC 10D,Plutonic,Uppergabbro,z12,,,,149.274,0.141,0.94,,,,149.274,0.944571727,,0.5,4.68,0.65,7.19,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Meladiorite,BRGIC 3,Plutonic,Meladiorite,z2,,,,149.277,0.055,0.37,,,,149.277,0.36844256,,0.46,37.01,0.42,87.37,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Meladiorite,BRGIC 3,Plutonic,Meladiorite,z3,,,,149.108,0.073,0.49,,,,149.108,0.489578024,,0.54,21.16,0.37,56.55,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Meladiorite,BRGIC 3,Plutonic,Meladiorite,z4,,,,149.33,0.088,0.59,,,,149.33,0.589298868,,0.47,39.88,0.36,110.08,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Meladiorite,BRGIC 3,Plutonic,Meladiorite,z5,,,,149.302,0.061,0.41,,,,149.302,0.408567869,,0.4,36.72,0.91,40.16,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Meladiorite,BRGIC 3,Plutonic,Meladiorite,z6,,,,149.145,0.105,0.7,,,,149.145,0.704012873,,0.49,20.84,0.34,60.71,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Meladiorite,BRGIC 3,Plutonic,Meladiorite,z8,,,,149.347,0.077,0.52,,,,149.347,0.515577815,,0.54,60.63,0.6,101.29,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Meladiorite,BRGIC 3,Plutonic,Meladiorite,z9,,,,149.227,0.07,0.47,,,,149.227,0.469084013,,0.5,12.85,0.38,34.16,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Meladiorite,BRGIC 3,Plutonic,Meladiorite,z12,,,,149.068,0.062,0.42,,,,149.068,0.415917568,,0.48,36.74,0.3,123.89,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Felsicsegregation,BRGIC 10,Plutonic,Felsicsegregation,z1,,,,149.243,0.085,0.57,,,,149.243,0.56954095,,0.53,169.79,4.41,38.51,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Felsicsegregation,BRGIC 10,Plutonic,Felsicsegregation,z2,,,,149.41,0.056,0.37,,,,149.41,0.374807576,,0.66,363.2,1.11,328.35,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Felsicsegregation,BRGIC 10,Plutonic,Felsicsegregation,z3,,,,149.341,0.077,0.52,,,,149.341,0.51559853,,0.58,219.98,0.86,257.26,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Felsicsegregation,BRGIC 10,Plutonic,Felsicsegregation,z4,,,,149.348,0.069,0.46,,,,149.348,0.462008196,,0.72,309.7,0.64,482,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Felsicsegregation,BRGIC 10,Plutonic,Felsicsegregation,z7,,,,149.244,0.058,0.39,,,,149.244,0.388625338,,0.47,24.03,0.39,61.37,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Felsicsegregation,BRGIC 10,Plutonic,Felsicsegregation,z8,,,,149.35,0.179,1.2,,,,149.35,1.19852695,,0.42,7.88,0.61,12.96,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Felsicsegregation,BRGIC 10,Plutonic,Felsicsegregation,z9,,,,149.521,0.048,0.32,,,,149.521,0.32102514,,0.46,48.77,0.3,162.86,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Felsicsegregation,BRGIC 10,Plutonic,Felsicsegregation,z11,,,,149.243,0.186,1.25,,,,149.243,1.246289608,,0.58,37.36,0.45,82.91,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Granite,BRGIC2,Plutonic,Granite,z1,,,,148.961,0.374,2.51,,,,148.961,2.510724284,,0.48,3.87,1.56,2.49,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Granite,BRGIC2,Plutonic,Granite,z2,,,,149.129,0.223,1.5,,,,149.129,1.495349664,,0.47,8.05,1.99,4.05,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Granite,BRGIC2,Plutonic,Granite,z3,,,,149.189,0.087,0.58,,,,149.189,0.583152913,,0.51,16.54,1.23,13.42,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Granite,BRGIC2,Plutonic,Granite,z7,,,,148.982,0.139,0.93,,,,148.982,0.932998617,,0.64,3.32,0.31,10.81,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Granite,BRGIC2,Plutonic,Granite,z8,,,,149.337,0.164,1.1,,,,149.337,1.098187321,,0.46,1.49,0.27,5.44,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Rhyolite,BRGIC5,Volcanic,Rhyolite,z1,,,,151.548,1.993,13.15,,,,151.548,13.15094887,,0.79,5.3,10.94,0.48,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Rhyolite,BRGIC5,Volcanic,Rhyolite,z2,,,,152.194,0.66,4.34,,,,152.194,4.33657043,,0.59,1.99,1.04,1.92,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Rhyolite,BRGIC5,Volcanic,Rhyolite,z4,,,,152.412,0.08,0.52,,,,152.412,0.524893053,,0.67,7.2,0.49,14.61,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Rhyolite,BRGIC5,Volcanic,Rhyolite,z6,,,,153.064,0.122,0.8,,,,153.064,0.797052213,,0.68,3.97,0.4,9.84,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Rhyolite,BRGIC5,Volcanic,Rhyolite,z9,,,,151.528,0.355,2.34,,,,151.528,2.34280133,,0.84,2.58,0.53,4.83,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Rhyolite,BRGIC5,Volcanic,Rhyolite,z10,,,,153.514,0.679,4.42,,,,153.514,4.423049364,,0.59,0.53,0.34,1.59,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Rhyolite,BRGIC5,Volcanic,Rhyolite,z12,,,,152.165,0.1,0.66,,,,152.165,0.657181349,,0.87,6.77,0.28,24.3,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Lowergabbro,BRGIC 13,Plutonic,Lowergabbro,z1,,,,149.398,0.051,0.34,,,,149.398,0.341370032,,0.74,39.76,0.76,52.58,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Lowergabbro,BRGIC 13,Plutonic,Lowergabbro,z2,,,,149.275,0.12,0.8,,,,149.275,0.803885446,,0.7,30.18,3.07,9.82,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Lowergabbro,BRGIC 13,Plutonic,Lowergabbro,z3,,,,149.457,0.062,0.41,,,,149.457,0.414835036,,0.7,20.44,0.61,33.48,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Lowergabbro,BRGIC 13,Plutonic,Lowergabbro,z4,,,,149.242,0.082,0.55,,,,149.242,0.549443186,,0.74,18.98,0.57,33.1,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Lowergabbro,BRGIC 13,Plutonic,Lowergabbro,z5,,,,149.505,0.058,0.39,,,,149.505,0.387946891,,0.75,32.32,0.71,45.66,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Lowergabbro,BRGIC 13,Plutonic,Lowergabbro,z6,,,,149.384,0.094,0.63,,,,149.384,0.62925079,,0.64,11.75,0.78,15.11,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Lowergabbro,BRGIC 13,Plutonic,Lowergabbro,z7,,,,149.314,0.13,0.87,,,,149.314,0.870648432,,0.73,8.77,0.99,8.84,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Lowergabbro,BRGIC 13,Plutonic,Lowergabbro,z10,,,,149.396,0.085,0.57,,,,149.396,0.56895767,,0.89,6.77,0.28,24.01,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
Guadalupe Igneous Complex,Lowergabbro,BRGIC 13,Plutonic,Lowergabbro,z11,,,,149.468,0.156,1.04,,,,149.468,1.043701662,,0.75,5.28,0.52,10.15,,,PU,2018,Ratschbacher et al. (2018),https://doi.org/10.1093/petrology/egy079,30, ,,
